Fiscal Year,Month Grouping,Month (abbv),Component,Demographic,Citizenship Grouping,Title of Authority,Encounter Type,Encounter Count
2024,Remaining,MAR,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,362
2024,Remaining,MAR,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,960
2024,Remaining,MAR,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,5790
2024,Remaining,MAR,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,22733
2024,Remaining,MAR,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,4
2024,Remaining,MAR,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,23
2024,Remaining,MAR,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,39
2024,Remaining,MAR,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,229
2024,Remaining,MAR,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,608
2024,Remaining,MAR,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,1179
2024,Remaining,MAR,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,3769
2024,Remaining,MAR,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,2784
2024,Remaining,MAR,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,19008
2024,Remaining,MAR,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,19247
2024,Remaining,MAR,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,1500
2024,Remaining,MAR,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,9059
2024,Remaining,MAR,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,3043
2024,Remaining,MAR,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,30108
2024,Remaining,MAR,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,39850
2024,Remaining,MAR,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,506
2024,Remaining,MAR,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,1959
2024,Remaining,MAR,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,1427
2024,Remaining,MAR,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,3038
2024,Remaining,MAR,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,996
2024,Remaining,MAY,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,135
2024,Remaining,MAY,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,17
2024,Remaining,MAY,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,350
2024,Remaining,MAY,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,367
2024,Remaining,MAY,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,1282
2024,Remaining,MAY,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,8123
2024,Remaining,MAY,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,12780
2024,Remaining,MAY,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,500
2024,Remaining,MAY,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,446
2024,Remaining,MAY,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,1038
2024,Remaining,MAY,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,5785
2024,Remaining,MAY,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,21049
2024,Remaining,MAY,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,9
2024,Remaining,MAY,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,19
2024,Remaining,MAY,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,37
2024,Remaining,MAY,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,284
2024,Remaining,MAY,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,590
2024,Remaining,MAY,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,1426
2024,Remaining,MAY,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,3508
2024,Remaining,MAY,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,2854
2024,Remaining,MAY,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,19375
2024,Remaining,MAY,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,14656
2024,Remaining,MAY,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,1855
2024,Remaining,MAY,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,7370
2024,Remaining,MAY,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,3684
2024,Remaining,MAY,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,23184
2024,Remaining,MAY,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,32300
2024,Remaining,MAY,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,618
2024,Remaining,MAY,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,2151
2024,Remaining,MAY,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,1563
2024,Remaining,MAY,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,2569
2024,Remaining,MAY,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,792
2024,FYTD,NOV,Office of Field Operations,Accompanied Minors,Honduras,Title 8,Inadmissibles,1
2024,FYTD,NOV,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,102
2024,FYTD,NOV,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,18
2024,FYTD,NOV,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,360
2024,FYTD,NOV,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,395
2024,FYTD,NOV,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,1116
2024,FYTD,NOV,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,8270
2024,FYTD,NOV,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,11329
2024,FYTD,NOV,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,315
2024,FYTD,NOV,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,332
2024,FYTD,NOV,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,1114
2024,FYTD,NOV,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,5173
2024,FYTD,NOV,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,21914
2024,FYTD,NOV,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,10
2024,FYTD,NOV,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,49
2024,FYTD,NOV,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,45
2024,FYTD,NOV,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,294
2024,FYTD,NOV,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,456
2024,FYTD,NOV,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,4451
2024,FYTD,NOV,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,13585
2024,FYTD,NOV,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,9586
2024,FYTD,NOV,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,23670
2024,FYTD,NOV,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,31384
2024,FYTD,NOV,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,1301
2024,FYTD,NOV,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,7463
2024,FYTD,NOV,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,4976
2024,FYTD,NOV,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,24435
2024,FYTD,NOV,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,58315
2024,FYTD,NOV,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,952
2024,FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,4470
2024,FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,2027
2024,FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,2875
2024,FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,1616
2024,FYTD,OCT,Office of Field Operations,Accompanied Minors,Honduras,Title 8,Inadmissibles,3
2024,FYTD,OCT,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,106
2024,FYTD,OCT,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,14
2024,FYTD,OCT,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,458
2024,FYTD,OCT,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,426
2024,FYTD,OCT,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,1985
2024,FYTD,OCT,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,8215
2024,FYTD,OCT,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,10797
2024,FYTD,OCT,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,436
2024,FYTD,OCT,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,371
2024,FYTD,OCT,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,1721
2024,FYTD,OCT,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,5375
2024,FYTD,OCT,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,21469
2024,FYTD,OCT,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,10
2024,FYTD,OCT,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,38
2024,FYTD,OCT,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,66
2024,FYTD,OCT,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,299
2024,FYTD,OCT,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,389
2024,FYTD,OCT,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,4448
2024,FYTD,OCT,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,14767
2024,FYTD,OCT,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,11475
2024,FYTD,OCT,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,21440
2024,FYTD,OCT,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,32281
2024,FYTD,OCT,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,1050
2024,FYTD,OCT,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,4493
2024,FYTD,OCT,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,4360
2024,FYTD,OCT,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,25143
2024,FYTD,OCT,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,58595
2024,FYTD,OCT,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,848
2024,FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,3754
2024,FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,2208
2024,FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,2411
2024,FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,1476
2024,Remaining,SEP,Office of Field Operations,Accompanied Minors,El Salvador,Title 8,Inadmissibles,1
2024,Remaining,SEP,Office of Field Operations,Accompanied Minors,Honduras,Title 8,Inadmissibles,1
2024,Remaining,SEP,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,128
2024,Remaining,SEP,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,30
2024,Remaining,SEP,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,380
2024,Remaining,SEP,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,428
2024,Remaining,SEP,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,1603
2024,Remaining,SEP,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,4871
2024,Remaining,SEP,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,12716
2024,Remaining,SEP,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,500
2024,Remaining,SEP,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,517
2024,Remaining,SEP,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,1297
2024,Remaining,SEP,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,5045
2024,Remaining,SEP,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,19730
2024,Remaining,SEP,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,9
2024,Remaining,SEP,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,17
2024,Remaining,SEP,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,54
2024,Remaining,SEP,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,194
2024,Remaining,SEP,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,411
2024,Remaining,SEP,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,648
2024,Remaining,SEP,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,1484
2024,Remaining,SEP,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,1142
2024,Remaining,SEP,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,5530
2024,Remaining,SEP,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,4795
2024,Remaining,SEP,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,768
2024,Remaining,SEP,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,2950
2024,Remaining,SEP,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,1420
2024,Remaining,SEP,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,18126
2024,Remaining,SEP,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,11156
2024,Remaining,SEP,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,510
2024,Remaining,SEP,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,1561
2024,Remaining,SEP,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,1280
2024,Remaining,SEP,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,2057
2024,Remaining,SEP,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,431
2025 (FYTD),FYTD,NOV,Office of Field Operations,Accompanied Minors,Honduras,Title 8,Inadmissibles,2
2025 (FYTD),FYTD,NOV,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,63
2025 (FYTD),FYTD,NOV,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,20
2025 (FYTD),FYTD,NOV,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,533
2025 (FYTD),FYTD,NOV,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,714
2025 (FYTD),FYTD,NOV,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,2340
2025 (FYTD),FYTD,NOV,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,5404
2025 (FYTD),FYTD,NOV,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,11777
2025 (FYTD),FYTD,NOV,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,677
2025 (FYTD),FYTD,NOV,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,764
2025 (FYTD),FYTD,NOV,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,1604
2025 (FYTD),FYTD,NOV,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,4691
2025 (FYTD),FYTD,NOV,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,18293
2025 (FYTD),FYTD,NOV,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,22
2025 (FYTD),FYTD,NOV,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,45
2025 (FYTD),FYTD,NOV,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,86
2025 (FYTD),FYTD,NOV,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,186
2025 (FYTD),FYTD,NOV,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,357
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,632
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,1834
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,1073
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,4005
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,4705
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,730
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,2754
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,1280
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,14931
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,8901
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,511
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,1852
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,1236
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,1742
2025 (FYTD),FYTD,NOV,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,426
2025 (FYTD),FYTD,OCT,Office of Field Operations,Accompanied Minors,El Salvador,Title 8,Inadmissibles,1
2025 (FYTD),FYTD,OCT,Office of Field Operations,Accompanied Minors,Guatemala,Title 8,Inadmissibles,4
2025 (FYTD),FYTD,OCT,Office of Field Operations,Accompanied Minors,Honduras,Title 8,Inadmissibles,3
2025 (FYTD),FYTD,OCT,Office of Field Operations,Accompanied Minors,Mexico,Title 8,Inadmissibles,93
2025 (FYTD),FYTD,OCT,Office of Field Operations,Accompanied Minors,Other,Title 8,Inadmissibles,24
2025 (FYTD),FYTD,OCT,Office of Field Operations,FMUA,El Salvador,Title 8,Inadmissibles,524
2025 (FYTD),FYTD,OCT,Office of Field Operations,FMUA,Guatemala,Title 8,Inadmissibles,597
2025 (FYTD),FYTD,OCT,Office of Field Operations,FMUA,Honduras,Title 8,Inadmissibles,2210
2025 (FYTD),FYTD,OCT,Office of Field Operations,FMUA,Mexico,Title 8,Inadmissibles,5411
2025 (FYTD),FYTD,OCT,Office of Field Operations,FMUA,Other,Title 8,Inadmissibles,12735
2025 (FYTD),FYTD,OCT,Office of Field Operations,Single Adults,El Salvador,Title 8,Inadmissibles,575
2025 (FYTD),FYTD,OCT,Office of Field Operations,Single Adults,Guatemala,Title 8,Inadmissibles,678
2025 (FYTD),FYTD,OCT,Office of Field Operations,Single Adults,Honduras,Title 8,Inadmissibles,1565
2025 (FYTD),FYTD,OCT,Office of Field Operations,Single Adults,Mexico,Title 8,Inadmissibles,4983
2025 (FYTD),FYTD,OCT,Office of Field Operations,Single Adults,Other,Title 8,Inadmissibles,19681
2025 (FYTD),FYTD,OCT,Office of Field Operations,UC / Single Minors,El Salvador,Title 8,Inadmissibles,11
2025 (FYTD),FYTD,OCT,Office of Field Operations,UC / Single Minors,Guatemala,Title 8,Inadmissibles,35
2025 (FYTD),FYTD,OCT,Office of Field Operations,UC / Single Minors,Honduras,Title 8,Inadmissibles,62
2025 (FYTD),FYTD,OCT,Office of Field Operations,UC / Single Minors,Mexico,Title 8,Inadmissibles,211
2025 (FYTD),FYTD,OCT,Office of Field Operations,UC / Single Minors,Other,Title 8,Inadmissibles,406
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,FMUA,El Salvador,Title 8,Apprehensions,756
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,FMUA,Guatemala,Title 8,Apprehensions,1738
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,FMUA,Honduras,Title 8,Apprehensions,1168
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,FMUA,Mexico,Title 8,Apprehensions,5722
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,FMUA,Other,Title 8,Apprehensions,5855
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,Single Adults,El Salvador,Title 8,Apprehensions,763
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,Single Adults,Guatemala,Title 8,Apprehensions,3189
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,Single Adults,Honduras,Title 8,Apprehensions,1433
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,Single Adults,Mexico,Title 8,Apprehensions,17684
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,Single Adults,Other,Title 8,Apprehensions,12339
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,UC / Single Minors,El Salvador,Title 8,Apprehensions,491
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Guatemala,Title 8,Apprehensions,1695
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Honduras,Title 8,Apprehensions,1201
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Mexico,Title 8,Apprehensions,1988
2025 (FYTD),FYTD,OCT,U.S. Border Patrol,UC / Single Minors,Other,Title 8,Apprehensions,504
